0.14045057904098462,0.006585200742438865,7.350812296972819E-4,2.9558072745044335E-4,6.617370285666234E-6,3.879999483360051E-4,0.007242663460251964,0.07510644640802502,0.0021979835159224425,2.9080541185862776E-4,1.080895393463932E-4,9.75036444626216E-8,7.11887319968696E-5,0.021443675243508424,1
0.11025181291406115,0.006277572949596996,2.256971022216478E-4,6.809660628853668E-5,6.729267905998194E-6,4.069598101176403E-4,0.007258111379961637,0.02081327738883417,5.218711709204344E-4,4.2889109802797445E-5,1.142309385028056E-5,1.0211292950508623E-7,7.427503892015264E-5,0.021440638728280035,1
0.049746421934390876,0.0018819671785732233,2.3113050080121565E-5,2.8370280128817306E-5,6.729473435763612E-6,4.117645779879904E-4,0.007259870059745173,0.00939052241903727,3.818739812951953E-4,1.795527842287795E-5,1.8732544186860822E-6,1.0205944840746397E-7,7.417327182109673E-5,0.021440599227959246,1
0.08333576746287626,0.004238320227630246,2.1660821597585997E-4,6.977503083202045E-5,6.724378869723266E-6,4.0747340498508317E-4,0.0072583353509582844,0.030677297272756726,9.692322720207561E-4,6.854858242724925E-5,1.9918440428149024E-5,1.0192870616568484E-7,7.396673077988005E-5,0.021440717292581627,1
0.08617010750094373,0.0039053709610445213,2.559831387336809E-4,6.770554078973595E-5,6.722385000920848E-6,4.0745904794329825E-4,0.007258578936599365,0.026428261002572388,7.742057202278453E-4,4.517570567975981E-5,1.6191114744586308E-5,1.0206904449489505E-7,7.40815456335862E-5,0.021440670096039578,1
0.11143983118275076,0.0062390542566760614,4.265541261904663E-4,1.1583256655072998E-4,6.706116518589178E-6,4.023979578624556E-4,0.00725729740291634,0.03281281726070946,9.750059474922922E-4,7.250212036095859E-5,2.7302151678955122E-5,1.0249978106086883E-7,7.423537361021003E-5,0.02144078524700278,1
0.08428008161345193,0.0030352592721510927,1.0855571919600678E-4,6.540981936557818E-5,6.734214781488919E-6,4.113772361286275E-4,0.007259727967020873,0.023424615907676537,2.4283666415529312E-4,6.067980279713256E-5,9.274329247053444E-6,1.0208228435096684E-7,7.41922954726622E-5,0.02144056139243973,2
0.08535367250051815,0.0027157220631941676,1.2686638158593673E-4,5.8096106640108745E-5,6.731763389049068E-6,4.102799924562314E-4,0.007260750654428832,0.019279841922407132,3.6363746587963797E-4,2.727284404140053E-5,7.88411952851824E-6,1.0210575156262199E-7,7.419585867149711E-5,0.021440579772585077,2
0.09241144858007325,0.003929067028445078,1.835794288800934E-4,4.5961156696296315E-5,6.7267062406482285E-6,4.087133420221709E-4,0.0072606873537709475,0.019490733979561442,4.12747472813618E-4,3.267623611802647E-5,7.87852231385484E-6,1.0217207088256186E-7,7.429656324911339E-5,0.021440586571038804,2
0.0795977830367399,0.002676752823348769,1.746989728914298E-4,5.7837606339746175E-5,6.733970666534849E-6,4.10689033067407E-4,0.007260453613662898,0.024009710226050474,5.770069260339364E-4,7.014638425016447E-5,1.0204317657806774E-5,1.0210247678659538E-7,7.413009572325325E-5,0.02144055294539383,2
